"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FC","2018-05-11","89.4","-1.2109","5.7274","Trea Turner",607208,571863,"null","called_strike",,,,,"9","null","R","R","R","ARI","WSH","S","null","null",1,1,2018,"-0.1465","0.8541","0.5265","1.6907","null","null","null",0,5,"Top","null","null",,,488671,,"180512_025622","4.5256","-130.0554","-5.6514","-2.5322","25.9726","-21.7906","3.6190","1.6154","null","null","null","88.5300","2189","5.6570",529986,571863,488671,502671,606466,518614,605113,444482,502481,572008,"54.8450","null","null","null","null","null","null","null",35,"3","Cutter",1,2,2,1,2,1,2,1,"Standard","Standard"
"CU","2018-05-11","80.7","-1.0125","5.9184","Trea Turner",607208,571863,"null","ball",,,,,"14","null","R","R","R","ARI","WSH","B","null","null",0,1,2018,"0.3984","-0.5285","1.2538","-0.1878","null","null","null",0,5,"Top","null","null",,,488671,,"180512_025602","4.2400","-117.2831","-5.8477","2.7620","22.3720","-36.0545","3.5513","1.6730","null","null","null","79.4720","null","5.5280",529986,571863,488671,502671,606466,518614,605113,444482,502481,572008,"54.9740","null","null","null","null","null","null","null",35,"2","Curveball",1,2,2,1,2,1,2,1,"Standard","Standard"
"FC","2018-05-11","88.4","-1.3254","5.7501","Trea Turner",607208,571863,"null","called_strike",,,,,"5","null","R","R","R","ARI","WSH","S","null","null",0,0,2018,"-0.2633","0.9219","-0.1952","2.7434","null","null","null",0,5,"Top","null","null",,,488671,,"180512_025549","3.2623","-128.6896","-3.1687","-3.5026","24.0753","-21.6730","3.5614","1.8459","null","null","null","88.0330","2143","5.8190",529986,571863,488671,502671,606466,518614,605113,444482,502481,572008,"54.6832","null","null","null","null","null","null","null",35,"1","Cutter",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2018-05-11","90.6","-0.8020","5.9057","Trea Turner",607208,571863,"field_out","hit_into_play",,,,,"2","Trea Turner flies out to right fielder Chris Owings.  ","R","R","R","ARI","WSH","X",9,"fly_ball",0,0,2018,"-0.8229","1.2044","-0.0002","2.7929","null","null","null",0,3,"Top","187.84","103.53",,,488671,,"180512_022210","3.6560","-131.6953","-4.2350","-10.1035","29.9671","-17.9136","3.2733","1.3848","244","91.4","54.6680","89.0840","2118","5.5740",529986,571863,488671,502671,606466,518614,605113,444482,502481,572008,"54.9283","0.002","0.000","0.00",1,0,0,3,19,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2018-05-10","86.0","-0.5141","6.0421","Trea Turner",607208,477569,"single","hit_into_play_no_out",,,,,"5","Trea Turner singles on a ground ball to right fielder Steven Souza Jr.  ","R","R","R","ARI","WSH","X","null","ground_ball",1,1,2018,"-0.8511","1.0693","-0.0815","2.4175","null","null","null",0,11,"Top","174.32","98.86",,,488671,,"180511_045714","2.6997","-125.1716","-4.4524","-9.3481","25.1161","-20.4527","3.2696","1.3812","94","96.0","4.4760","85.4210","1665","5.8910",529971,477569,488671,502671,606466,518614,605113,444482,572041,519306,"54.6107","0.522","0.507","0.90",1,1,0,4,77,"3","Changeup",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-05-10","91.8","-0.8985","5.8397","Trea Turner",607208,477569,"null","ball",,,,,"11","null","R","R","R","ARI","WSH","B","null","null",0,1,2018,"-0.4613","1.5577","-0.1528","3.8143","null","null","null",0,11,"Top","null","null",,,488671,,"180511_045650","2.8398","-133.5669","-2.5586","-6.0325","28.6787","-13.5539","3.0579","1.3377","null","null","null","91.0400","2039","5.8310",529971,477569,488671,502671,606466,518614,605113,444482,572041,519306,"54.6713","null","null","null","null","null","null","null",77,"2","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-05-10","91.0","-0.8933","5.8512","Trea Turner",607208,477569,"null","foul",,,,,"12","null","R","R","R","ARI","WSH","S","null","null",0,0,2018,"-0.3453","1.5791","0.1693","3.4512","null","null","null",0,11,"Top","null","null",,,488671,,"180511_045624","3.3794","-132.3461","-3.4009","-4.7656","30.3523","-13.3925","3.2696","1.3812","208","85.8","63.6790","90.2600","2210","6.0390",529971,477569,488671,502671,606466,518614,605113,444482,572041,519306,"54.4632","null","null","null","null","null","null","null",77,"1","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-05-10","95.1","-2.0870","5.8715","Trea Turner",607208,605151,"single","hit_into_play_no_out",,,,,"8","Trea Turner singles on a sharp ground ball to center fielder A.  J.   Pollock.   Andrew Stevenson to 2nd.  ","R","R","R","ARI","WSH","X","null","ground_ball",2,2,2018,"-0.8533","1.3404","-0.1967","1.6759","null","null","664057.00",2,8,"Top","119.57","90.75",,,425772,,"180511_035444","6.7808","-137.9951","-8.1744","-12.3116","32.7227","-13.6710","3.2714","1.3830","33","107.7","-0.9240","94.0330","2419","5.9710",529971,605151,425772,502671,606466,518614,605113,444482,572041,519306,"54.5306","0.484","0.444","0.90",1,1,0,4,55,"6","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"KC","2018-05-10","82.0","-1.7583","6.0204","Trea Turner",607208,605151,"null","blocked_ball",,,,,"14","null","R","R","R","ARI","WSH","B","null","null",1,2,2018,"0.7093","-0.8786","0.6126","0.8036","null","null","664057.00",2,8,"Top","null","null",,,425772,,"180511_035414","3.9808","-119.2266","-3.5087","5.8674","23.8589","-39.9684","3.5778","1.8127","null","null","null","81.3900","1980","6.0150",529971,605151,425772,502671,606466,518614,605113,444482,572041,519306,"54.4872","null","null","null","null","null","null","null",55,"5","Knuckle Curve",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-05-10","95.1","-1.9725","5.7991","Trea Turner",607208,605151,"null","foul",,,,,"3","null","R","R","R","ARI","WSH","S","null","null",1,2,2018,"-0.6062","1.2382","0.4393","3.1122","null","null","664057.00",2,8,"Top","null","null",,,425772,,"180511_035332","7.7482","-138.3622","-4.2306","-9.5814","30.4863","-15.3534","3.2714","1.3830","152","80.4","10.5939","95.7700","2280","6.6590",529971,605151,425772,502671,606466,518614,605113,444482,572041,519306,"53.8432","null","null","null","null","null","null","null",55,"4","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-05-10","95.3","-1.9441","5.9525","Trea Turner",607208,605151,"null","foul",,,,,"1","null","R","R","R","ARI","WSH","S","null","null",1,1,2018,"-0.5974","1.4109","-0.4517","3.3212","null","null","664057.00",2,8,"Top","null","null",,,425772,,"180511_035303","5.2318","-138.6319","-4.3773","-8.8334","32.2401","-13.4036","3.2714","1.3830","null","null","null","94.8190","2223","6.1200",529971,605151,425772,502671,606466,518614,605113,444482,572041,519306,"54.3817","null","null","null","null","null","null","null",55,"3","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-05-10","94.8","-1.9765","5.9637","Trea Turner",607208,605151,"null","ball",,,,,"3","null","R","R","R","ARI","WSH","B","null","null",0,1,2018,"-0.6394","1.3687","0.7868","3.3967","null","null","664057.00",2,8,"Top","null","null",,,425772,,"180511_035218","8.6261","-137.7720","-4.0535","-10.0561","31.2525","-14.1406","3.5202","1.8109","null","null","null","94.5330","2328","6.2540",529971,605151,425772,502671,606466,518614,605113,444482,572041,519306,"54.2479","null","null","null","null","null","null","null",55,"2","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-05-10","94.4","-1.9318","5.8813","Trea Turner",607208,605151,"null","foul",,,,,"4","null","R","R","R","ARI","WSH","S","null","null",0,0,2018,"-0.7591","1.2589","-0.3150","2.0591","null","null","664057.00",2,8,"Top","null","null",,,425772,,"180511_035155","5.8462","-137.0544","-6.9253","-10.8151","32.4874","-15.1391","3.2714","1.3830","2","72.5","-46.0886","93.5800","2219","6.0990",529971,605151,425772,502671,606466,518614,605113,444482,572041,519306,"54.4030","null","null","null","null","null","null","null",55,"1","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-05-10","90.7","-0.5954","6.3245","Trea Turner",607208,425844,"field_out","hit_into_play",,,,,"14","Trea Turner grounds out, second baseman Ketel Marte to first baseman Paul Goldschmidt.  ","R","R","R","ARI","WSH","X",4,"ground_ball",2,2,2018,"-0.0317","1.4401","1.5118","1.9608","null","null","null",2,6,"Top","143.40","159.18",,,425772,,"180511_031110","5.2513","-131.5743","-7.8054","-1.5213","29.1563","-14.4486","3.2714","1.3830","2","66.6","-38.3190","89.1890","2322","5.6300",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"54.8722","0.086","0.057","0.00",1,0,0,2,39,"5","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-05-10","82.8","-1.0093","6.1655","Trea Turner",607208,425844,"null","swinging_strike",,,,,"1","null","R","R","R","ARI","WSH","S","null","null",2,1,2018,"0.6030","0.1212","-0.5151","2.7417","null","null","null",2,6,"Top","null","null",,,425772,,"180511_031046","-0.0047","-120.4518","-1.5340","5.6713","23.4252","-31.0022","3.2714","1.3830","null","null","null","81.3950","2558","5.3570",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"55.1446","null","null","null","null","null","null","null",39,"4","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2018-05-10","86.1","-1.1554","6.1985","Trea Turner",607208,425844,"null","ball",,,,,"13","null","R","R","R","ARI","WSH","B","null","null",1,1,2018,"-0.7761","0.2954","-1.0947","1.8922","null","null","null",2,6,"Top","null","null",,,425772,,"180511_031029","1.6661","-125.3190","-4.5288","-8.3433","25.3973","-28.4548","3.5326","1.6996","null","null","null","85.2770","1686","5.7510",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"54.7505","null","null","null","null","null","null","null",39,"3","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2018-05-10","90.8","-0.7803","6.2674","Trea Turner",607208,425844,"null","called_strike",,,,,"9","null","R","R","R","ARI","WSH","S","null","null",1,0,2018,"-0.1043","1.3355","0.7323","1.9456","null","null","null",2,6,"Top","null","null",,,425772,,"180511_031013","3.9882","-131.9292","-7.6593","-2.0869","29.2083","-15.2908","3.5879","1.7449","null","null","null","90.2440","2336","6.1270",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"54.3749","null","null","null","null","null","null","null",39,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2018-05-10","69.6","-0.7396","6.0518","Trea Turner",607208,425844,"null","ball",,,,,"14","null","R","R","R","ARI","WSH","B","null","null",0,0,2018,"0.9734","-1.0601","0.5353","1.1154","null","null","null",2,6,"Top","null","null",,,425772,,"180511_030959","0.8984","-101.0197","0.0590","6.1202","19.3000","-39.3683","3.6004","1.7223","null","null","null","67.4150","2313","5.0410",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"55.4612","null","null","null","null","null","null","null",39,"1","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2018-05-10","91.0","-0.6801","6.3958","Trea Turner",607208,425844,"field_out","hit_into_play",,,,,"12","Trea Turner grounds out, second baseman Ketel Marte to first baseman Paul Goldschmidt.  ","R","R","R","ARI","WSH","X",4,"ground_ball",2,2,2018,"0.1329","1.4790","1.3126","2.6209","null","null","null",2,3,"Top","150.50","154.12",,,425772,,"180511_021833","4.6729","-132.2548","-6.5977","0.5285","28.3816","-13.9597","3.2714","1.3830","24","80.5","-4.4630","90.1300","2371","5.8420",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"54.6602","0.145","0.117","0.00",1,0,0,2,18,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-05-10","87.1","-1.1220","6.1771","Trea Turner",607208,425844,"null","called_strike",,,,,"4","null","R","R","R","ARI","WSH","S","null","null",2,1,2018,"-0.7199","0.6098","-0.4778","3.0854","null","null","null",2,3,"Top","null","null",,,425772,,"180511_021811","2.9454","-126.7825","-2.4881","-8.1680","24.3518","-25.4935","3.6764","1.8109","null","null","null","86.2930","1700","5.6230",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"54.8789","null","null","null","null","null","null","null",18,"4","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-05-10","75.6","-1.1894","6.1501","Trea Turner",607208,425844,"null","ball",,,,,"14","null","R","R","R","ARI","WSH","B","null","null",1,1,2018,"0.8571","-1.0086","0.3903","0.9403","null","null","null",2,3,"Top","null","null",,,425772,,"180511_021747","1.7828","-109.7981","-1.8771","6.2912","21.8463","-39.9178","3.5100","1.6996","null","null","null","73.8770","2653","5.3940",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"55.1085","null","null","null","null","null","null","null",18,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-05-10","83.4","-1.1151","6.2793","Trea Turner",607208,425844,"null","ball",,,,,"14","null","R","R","R","ARI","WSH","B","null","null",0,1,2018,"0.7405","-0.1163","0.8560","1.3551","null","null","null",2,3,"Top","null","null",,,425772,,"180511_021726","3.0704","-121.2261","-4.5275","6.3716","25.2171","-32.6183","3.6230","1.6996","null","null","null","81.6430","2662","5.3100",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"55.1925","null","null","null","null","null","null","null",18,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-05-10","90.8","-0.9634","6.2483","Trea Turner",607208,425844,"null","called_strike",,,,,"5","null","R","R","R","ARI","WSH","S","null","null",0,0,2018,"-0.7342","1.1442","0.0986","2.4042","null","null","null",2,3,"Top","null","null",,,425772,,"180511_021711","4.1980","-132.0885","-6.0955","-9.4164","28.5840","-17.8262","3.5201","1.7449","null","null","null","90.4060","2313","6.1040",529971,425844,425772,502671,606466,518614,605113,444482,572041,519306,"54.3983","null","null","null","null","null","null","null",18,"1","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-05-09","86.5","-2.1637","5.5274","Trea Turner",607208,489446,"strikeout","swinging_strike",,,,,"7","Trea Turner strikes out swinging.  ","R","R","R","SD","WSH","S",2,"null",2,2,2018,"-1.0770","-0.1333","-0.7716","1.7944","null","null","null",1,8,"Top","null","null",,,454560,,"180510_033350","5.3978","-125.8655","-2.4412","-12.2697","23.9857","-33.3330","3.4207","1.5314","null","null","null","85.7950","1111","5.6990",529961,489446,454560,543333,517369,570799,520471,614173,622534,519333,"54.7983","null","null","0.00",1,0,0,"null",59,"5","Changeup",2,1,1,2,1,2,1,2,"Standard","Standard"
"FF","2018-05-09","94.0","-2.2863","5.5477","Trea Turner",607208,489446,"null","foul",,,,,"11","null","R","R","R","SD","WSH","S","null","null",2,1,2018,"-1.2243","1.3353","-1.6775","2.7067","null","null","null",1,8,"Top","null","null",,,454560,,"180510_033326","4.1677","-136.6034","-4.4065","-15.8630","33.2163","-15.1820","3.4207","1.5314","9","77.4","-16.0184","92.4270","2318","5.6570",529961,489446,454560,543333,517369,570799,520471,614173,622534,519333,"54.8403","null","null","null","null","null","null","null",59,"4","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"FF","2018-05-09","93.2","-2.3609","5.5953","Trea Turner",607208,489446,"null","foul",,,,,"11","null","R","R","R","SD","WSH","S","null","null",2,0,2018,"-1.0430","1.3786","-1.2570","3.1875","null","null","null",1,8,"Top","null","null",,,454560,,"180510_033254","4.9791","-135.5335","-3.3209","-13.5750","28.7823","-15.1737","3.4207","1.5314","291","84.4","27.6129","91.9740","2176","5.5230",529961,489446,454560,543333,517369,570799,520471,614173,622534,519333,"54.9742","null","null","null","null","null","null","null",59,"3","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"FF","2018-05-09","93.3","-2.2298","5.4858","Trea Turner",607208,489446,"null","ball",,,,,"14","null","R","R","R","SD","WSH","B","null","null",1,0,2018,"-1.3027","1.2426","0.9113","0.5726","null","null","null",1,8,"Top","null","null",,,454560,,"180510_033223","10.7506","-135.0160","-9.3821","-18.0108","29.2006","-15.4192","3.6097","1.7902","null","null","null","92.1470","2411","5.8900",529961,489446,454560,543333,517369,570799,520471,614173,622534,519333,"54.6074","null","null","null","null","null","null","null",59,"2","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"SL","2018-05-09","86.2","-2.3819","5.5599","Trea Turner",607208,489446,"null","ball",,,,,"11","null","R","R","R","SD","WSH","B","null","null",0,0,2018,"0.0053","0.4147","-0.2610","4.5698","null","null","null",1,8,"Top","null","null",,,454560,,"180510_033205","4.9422","-125.2748","3.0327","-0.9691","25.9345","-28.8469","3.5699","1.7106","null","null","null","84.6950","2283","5.4330",529961,489446,454560,543333,517369,570799,520471,614173,622534,519333,"55.0644","null","null","null","null","null","null","null",59,"1","Slider",2,1,1,2,1,2,1,2,"Standard","Standard"
"SI","2018-05-09","89.8","2.4352","6.3437","Trea Turner",607208,664192,"walk","ball",,,,,"11","Trea Turner walks.   Michael A.   Taylor to 2nd.  ","R","R","L","SD","WSH","B","null","null",3,0,2018,"0.8935","0.9701","-0.0360","3.8410","null","null","572191.00",0,6,"Top","null","null",,,454560,,"180510_024923","-7.9776","-130.5721","-2.2775","11.7868","25.6417","-20.8368","3.5102","1.6907","null","null","null","89.8530","2204","6.2120",529961,664192,454560,543333,517369,570799,520471,614173,622534,519333,"54.2856","null","null","0.70",1,0,0,"null",41,"4","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-05-09","88.5","1.9937","6.5776","Trea Turner",607208,664192,"null","ball",,,,,"14","null","R","R","L","SD","WSH","B","null","null",2,0,2018,"1.0646","1.0757","1.1363","1.8128","null","null","572191.00",0,6,"Top","null","null",,,454560,,"180510_024843","-4.3336","-128.7579","-7.8384","12.7856","26.1498","-18.7567","3.6097","1.7703","null","null","null","88.8460","2245","6.4630",529961,664192,454560,543333,517369,570799,520471,614173,622534,519333,"54.0345","null","null","null","null","null","null","null",41,"3","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"CU","2018-05-09","77.4","2.3843","6.6254","Trea Turner",607208,664192,"null","ball",,,,,"12","null","R","R","L","SD","WSH","B","null","null",1,0,2018,"-0.0632","-0.1410","0.8135","4.6804","null","null","572191.00",0,6,"Top","null","null",,,454560,,"180510_024724","-3.1952","-112.5798","2.9398","0.0053","18.7240","-34.0707","3.5301","1.6906","null","null","null","76.6460","2030","5.5810",529961,664192,454560,543333,517369,570799,520471,614173,622534,519333,"54.9167","null","null","null","null","null","null","null",41,"2","Curveball",1,1,1,1,1,1,1,1,"Strategic","Standard"
"SI","2018-05-09","88.2","1.9353","6.5646","Trea Turner",607208,664192,"null","ball",,,,,"14","null","R","R","L","SD","WSH","B","null","null",0,0,2018,"0.7371","1.1602","1.3029","2.2578","null","null","572191.00",0,6,"Top","null","null",,,454560,,"180510_024639","-3.0857","-128.3719","-6.8672","8.8190","24.6138","-18.1014","3.5500","1.7105","null","null","null","88.7760","2116","6.4690",529961,664192,454560,543333,517369,570799,520471,614173,622534,519333,"54.0288","null","null","null","null","null","null","null",41,"1","Sinker",1,1,1,1,1,1,1,1,"Strategic","Standard"
"CU","2018-05-09","79.4","1.9809","6.6003","Trea Turner",607208,664192,"field_out","hit_into_play",,,,,"8","Trea Turner grounds out sharply, shortstop Freddy Galvis to first baseman Eric Hosmer.  ","R","R","L","SD","WSH","X",6,"ground_ball",0,1,2018,"-0.1507","-0.1880","-0.1214","2.0716","null","null","null",2,3,"Top","106.77","152.22",,,454560,,"180510_020302","-4.2754","-115.4973","-2.8323","-0.6033","19.5347","-33.5764","3.4374","1.5481","139","106.6","7.4520","78.7910","2069","5.6750",529961,664192,454560,543333,517369,570799,520471,614173,622534,519333,"54.8221","0.713","0.688","0.00",1,0,0,4,22,"2","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2018-05-09","89.3","2.1318","6.4218","Trea Turner",607208,664192,"null","called_strike",,,,,"3","null","R","R","L","SD","WSH","S","null","null",0,0,2018,"0.8460","1.0910","0.3076","3.3913","null","null","null",2,3,"Top","null","null",,,454560,,"180510_020241","-6.3298","-129.8745","-3.7521","11.0228","28.4791","-19.1355","3.5966","1.7073","null","null","null","89.6510","2271","6.6400",529961,664192,454560,543333,517369,570799,520471,614173,622534,519333,"53.8573","null","null","null","null","null","null","null",22,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-05-08","88.7","2.0234","5.7014","Trea Turner",607208,453385,"field_out","hit_into_play",,,,,"8","Trea Turner grounds out, shortstop Freddy Galvis to first baseman Eric Hosmer.  ","R","R","L","SD","WSH","X",6,"ground_ball",3,1,2018,"1.4505","0.1450","-0.0716","2.0521","null","null","null",1,8,"Top","105.96","153.16",,,607257,,"180509_040419","-7.7908","-128.5999","-3.0300","17.0057","27.2404","-30.2853","3.3872","1.4978","5","102.8","-21.1970","86.3320","2024","5.0270",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.4701","0.231","0.232","0.00",1,0,0,2,52,"5","2-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard"
"FT","2018-05-08","88.3","2.0372","5.7197","Trea Turner",607208,453385,"null","called_strike",,,,,"14","null","R","R","L","SD","WSH","S","null","null",3,0,2018,"1.4944","0.3153","0.9003","2.3383","null","null","null",1,8,"Top","null","null",,,607257,,"180509_040404","-5.5668","-128.1252","-2.6643","16.8564","27.0924","-28.5942","3.6500","1.7170","null","null","null","85.9430","2022","4.9850",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.5122","null","null","null","null","null","null","null",52,"4","2-Seam Fastball",0,3,3,0,3,0,3,0,"Strategic","Standard"
"FT","2018-05-08","88.6","1.9454","5.7556","Trea Turner",607208,453385,"null","ball",,,,,"13","null","R","R","L","SD","WSH","B","null","null",2,0,2018,"1.6163","0.1400","-0.6291","0.7960","null","null","null",1,8,"Top","null","null",,,607257,,"180509_040351","-9.2524","-128.4254","-6.1442","19.0214","25.9952","-29.7188","3.7275","1.8485","null","null","null","86.4470","2036","5.0800",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.4174","null","null","null","null","null","null","null",52,"3","2-Seam Fastball",0,3,3,0,3,0,3,0,"Strategic","Standard"
"CH","2018-05-08","82.4","2.0850","5.7993","Trea Turner",607208,453385,"null","ball",,,,,"12","null","R","R","L","SD","WSH","B","null","null",1,0,2018,"1.1071","0.3477","2.2123","3.4021","null","null","null",1,8,"Top","null","null",,,607257,,"180509_040337","-1.7512","-119.8764","0.4033","10.6624","22.9970","-29.2713","3.6399","1.5855","null","null","null","81.0690","1446","5.3760",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.1215","null","null","null","null","null","null","null",52,"2","Changeup",0,3,3,0,3,0,3,0,"Strategic","Standard"
"SL","2018-05-08","78.7","1.9516","5.8483","Trea Turner",607208,453385,"null","ball",,,,,"13","null","R","R","L","SD","WSH","B","null","null",0,0,2018,"-0.0337","-0.2127","-1.1832","-0.1043","null","null","null",1,8,"Top","null","null",,,607257,,"180509_040324","-6.5365","-113.9961","-5.4017","1.1001","24.0099","-33.1139","3.2019","1.4978","null","null","null","75.9570","2214","4.8850",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.6122","null","null","null","null","null","null","null",52,"1","Slider",0,3,3,0,3,0,3,0,"Strategic","Standard"
"FT","2018-05-08","90.2","2.0220","5.7742","Trea Turner",607208,453385,"field_out","hit_into_play",,,,,"14","Trea Turner grounds out softly, pitcher Clayton Richard to first baseman Eric Hosmer.  ","R","R","L","SD","WSH","X",1,"ground_ball",1,0,2018,"1.6973","0.4676","0.9998","2.2575","null","null","null",0,6,"Top","133.90","189.73",,,607257,,"180509_032954","-5.8073","-130.9095","-3.5884","19.8340","29.0298","-26.5682","3.3872","1.4978","0","65.5","-77.2180","87.6940","2061","4.9710",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.5262","0.222","0.187","0.00",1,0,0,2,35,"2","2-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"CH","2018-05-08","83.4","1.8557","5.8001","Trea Turner",607208,453385,"null","ball",,,,,"14","null","R","R","L","SD","WSH","B","null","null",0,0,2018,"1.3879","0.1241","0.3493","-0.2100","null","null","null",0,6,"Top","null","null",,,607257,,"180509_032940","-5.9550","-120.9099","-7.3726","14.3083","24.9726","-29.7655","3.6837","1.7608","null","null","null","81.4550","1393","5.3120",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.1856","null","null","null","null","null","null","null",35,"1","Changeup",0,2,2,0,2,0,2,0,"Standard","Standard"
"SL","2018-05-08","82.5","1.7780","5.9266","Trea Turner",607208,453385,"field_out","hit_into_play",,,,,"5","Trea Turner flies out to center fielder Manuel Margot.  ","R","R","L","SD","WSH","X",8,"fly_ball",1,2,2018,"-0.1892","-0.2331","-0.1716","2.2221","null","null","null",0,4,"Top","95.84","48.54",,,607257,,"180509_025836","-3.9994","-120.0062","-1.4753","-1.0093","22.5959","-34.3326","3.3872","1.4978","362","93.6","29.1810","81.0080","2327","5.2290",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.2682","0.236","0.356","0.00",1,0,0,3,20,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-05-08","84.7","1.9933","5.7688","Trea Turner",607208,453385,"null","swinging_strike_blocked",,,,,"14","null","R","R","L","SD","WSH","S","null","null",1,1,2018,"1.4900","0.2617","0.2409","0.3800","null","null","null",0,4,"Top","null","null",,,607257,,"180509_025805","-6.9108","-122.9466","-6.6547","16.1667","23.8173","-28.5202","3.3872","1.4978","null","null","null","83.7660","1600","5.7580",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"54.7391","null","null","null","null","null","null","null",20,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-05-08","86.0","1.7636","5.8887","Trea Turner",607208,453385,"null","ball",,,,,"13","null","R","R","L","SD","WSH","B","null","null",0,1,2018,"1.1693","0.1864","-0.6049","0.5809","null","null","null",0,4,"Top","null","null",,,607257,,"180509_025753","-7.7357","-124.7023","-6.5213","13.3600","25.4462","-29.2337","3.7275","1.8046","null","null","null","84.2490","1508","5.3700",529947,453385,607257,543333,517369,570799,520471,614173,622534,608671,"55.1270","null","null","null","null","null","null","null",20,"2","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
